ZBRIGHTNESS,latitude,longitude,timestamp
0,57.1445868818479,-2.09815992980196,"2016-02-11 20:11:31"
0,57.1444669691815,-2.09818674067492,"2016-02-11 20:11:41"
0,57.1444669691815,-2.09818674067492,"2016-02-11 20:11:41"
0,57.1444669691815,-2.09818674067492,"2016-02-11 20:11:41"
0,57.1444669691815,-2.09818674067492,"2016-02-11 20:11:41"
0,57.1445588262448,-2.09809078357327,"2016-02-11 20:11:43"
0,57.1445588262448,-2.09809078357327,"2016-02-11 20:11:43"
0,57.1445588262448,-2.09809078357327,"2016-02-11 20:11:43"
0,57.1445588262448,-2.09809078357327,"2016-02-11 20:11:43"
0,57.1445588262448,-2.09809078357327,"2016-02-11 20:11:43"
0,57.1445588262448,-2.09809078357327,"2016-02-11 20:11:43"
0,57.1445588262448,-2.09809078357327,"2016-02-11 20:11:43"
0,57.1445588262448,-2.09809078357327,"2016-02-11 20:11:43"
0,57.1446008189182,-2.09828515537279,"2016-02-11 20:11:47"
0,57.1446008189182,-2.09828515537279,"2016-02-11 20:11:47"
0,57.1446008189182,-2.09828515537279,"2016-02-11 20:11:47"
0,57.1446008189182,-2.09828515537279,"2016-02-11 20:11:47"
0,57.1446008189182,-2.09828515537279,"2016-02-11 20:11:47"
0,57.1446008189182,-2.09828515537279,"2016-02-11 20:11:47"
0,57.1446008189182,-2.09828515537279,"2016-02-11 20:11:47"
0,57.1446008189182,-2.09828515537279,"2016-02-11 20:11:47"
0,57.1446008189182,-2.09828515537279,"2016-02-11 20:11:47"
0,57.1446008189182,-2.09828515537279,"2016-02-11 20:11:47"
0,57.1446008189182,-2.09828515537279,"2016-02-11 20:11:47"
0,57.1446008189182,-2.09828515537279,"2016-02-11 20:11:47"
0,57.1445610886972,-2.09844524972336,"2016-02-11 20:11:53"
0,57.1445610886972,-2.09844524972336,"2016-02-11 20:11:53"
0,57.1445610886972,-2.09844524972336,"2016-02-11 20:11:53"
0,57.1445610886972,-2.09844524972336,"2016-02-11 20:11:53"
0,57.1445610886972,-2.09844524972336,"2016-02-11 20:11:53"
0,57.1445610886972,-2.09844524972336,"2016-02-11 20:11:53"
0,57.1445065798664,-2.09858335760376,"2016-02-11 20:11:56"
0,57.1445065798664,-2.09858335760376,"2016-02-11 20:11:56"
0,57.1445065798664,-2.09858335760376,"2016-02-11 20:11:56"
0,57.1445065798664,-2.09858335760376,"2016-02-11 20:11:56"
0,57.1445065798664,-2.09858335760376,"2016-02-11 20:11:56"
